Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump  C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst  C,Base boost pressure setpoint bar,Transmission oil temperature  C,Exhaust gas temperature upstream of the catalyst - corrected value  C,Temperature in front of the SCR catalytic converter  C,Vehicle speed km/h
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,0.00,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,0.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,0.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,0.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
0.0000,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,17.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1166.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,45.10,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,28908.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16745.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.41,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,11.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,65.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,65.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,74.85,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,17.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,74.62,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.35,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
1.0240,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,69.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,18.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1178.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.07,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,29377.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,28458.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,28458.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,28458.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,28458.00,0.00,0.00,34.12,16746.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
2.0710,33.00,70.00,17.00,0.02,13.44,0.01,1168.00,44.30,28458.00,0.00,0.00,34.12,16747.00,0.86,0.00,55.00,13.00,11.00,21.00,214.97,3.95,63.00,63.00,12.00,73.59,-0.01,18.00,0.00,73.59,1.34,118.00,1.04,-40.00,118.00,26.00,0.00
