Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C,Vehicle speed km/h
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,0.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,0.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,0.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,0.00
0.0000,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,967.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.31,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26608.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14072.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,15.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,16.26,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,55.51,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,3.00
0.9260,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,962.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,33.65,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26726.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26638.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26638.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26638.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26638.00,0.00,0.00,34.90,14073.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
1.8050,86.00,193.00,66.00,0.31,12.70,0.01,944.00,39.72,26638.00,0.00,0.00,34.90,14074.00,0.00,0.00,41.00,12.00,45.99,21.00,230.42,3.95,49.00,49.00,12.00,20.84,-0.01,66.00,0.00,56.20,1.28,167.00,1.02,-40.00,167.00,207.00,4.00
