Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C,Vehicle speed km/h
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,0.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,0.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,0.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.0000,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,952.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,29.08,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25937.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26499.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.55,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,35.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,12.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.43,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,44.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.34,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.36,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,86.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,86.00,35.00,0.00
0.8290,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,35.00,0.00
0.8300,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
0.8300,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,949.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.96,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25799.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25929.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25929.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25929.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25929.00,0.00,0.00,33.36,26500.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
1.6070,30.00,76.00,14.00,0.00,18.59,0.01,951.00,28.62,25929.00,0.00,0.00,33.36,26501.00,0.00,0.00,36.00,8.00,20.99,17.00,206.44,3.99,44.00,45.00,12.00,0.01,-0.01,14.00,0.00,57.69,1.35,87.00,1.02,-40.00,87.00,36.00,0.00
