Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C,Vehicle speed km/h
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,0.00,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,0.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,0.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,0.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.0000,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,33.20,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27707.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24243.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
0.9630,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,829.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27577.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27707.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27707.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27707.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27707.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
1.8430,87.00,154.00,74.00,0.00,17.84,0.01,828.00,32.85,27707.00,0.00,0.00,34.12,24244.00,0.00,0.00,30.00,9.00,8.00,46.00,218.29,3.95,44.00,44.00,12.00,0.01,-0.01,74.00,0.00,52.42,1.28,157.00,1.02,-40.00,157.00,147.00,0.00
