Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump  C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst  C,Base boost pressure setpoint bar,Transmission oil temperature  C,Exhaust gas temperature upstream of the catalyst - corrected value  C,Temperature in front of the SCR catalytic converter  C,Vehicle speed km/h
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,120.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
33.3430,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,63.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,830.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,8.48,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,25319.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26056.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,0.00,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,33.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,13.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.94,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,26.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,27.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,29.99,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.28,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,114.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,114.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,121.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
34.4590,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,64.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,962.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,12.60,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,26726.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26057.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,1.40,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,35.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,19.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,7.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.95,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4840,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,64.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,32.85,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.36,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,120.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,4.00
35.4850,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,126.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.00,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.01,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.01,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.01,18.83,0.01,947.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.01,18.83,0.01,948.00,13.40,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
36.5130,76.00,125.00,63.00,0.01,18.83,0.01,948.00,38.57,27298.00,0.00,0.00,34.12,26058.00,0.89,0.00,33.00,12.00,8.00,32.00,218.94,3.96,31.00,31.00,12.00,0.01,-0.01,63.00,0.00,35.14,1.26,113.00,1.01,-40.00,113.00,121.00,3.00
