Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C,Vehicle speed km/h
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,0.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,0.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,0.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,0.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.0010,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,830.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,6.30,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25177.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8527.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.07,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,10.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.13,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
0.7640,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,828.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.84,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25299.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25486.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25486.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25486.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25486.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
1.5430,86.00,214.00,69.00,0.00,10.89,0.01,830.00,5.62,25486.00,0.00,0.00,34.90,8528.00,0.51,0.00,30.00,9.00,48.99,24.00,227.97,3.95,24.00,24.00,12.00,0.01,-0.01,69.00,0.00,27.47,1.30,179.00,1.01,-40.00,179.00,303.00,0.00
